GID_3,GID_0,COUNTRY,GID_1,NAME_1,NL_NAME_1,GID_2,NAME_2,NL_NAME_2,NAME_3,VARNAME_3,NL_NAME_3,TYPE_3,ENGTYPE_3,CC_3,HASC_3,Shape_Leng,Shape_Area,geometry
VNM.54.7.12_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.7_1,Phú Lộc,NA,Phú Lộc,Phu Loc,NA,Thị trấn,Townlet,NA,NA,0.243571581116,0.0024008327485,"POLYGON ((107.86188507093931 16.23845863325937, 107.85950469858301 16.243341445651254, 107.85714721577148 16.245998382919083, 107.85697174005384 16.25019073541415, 107.85382842963838 16.254226684114258, 107.8523788448079 16.254989624871314, 107.85252380383054 16.255857467947862, 107.85437774633601 16.256984710575978, 107.85411071873472 16.26019668602828, 107.85543060333976 16.264265059784748, 107.85533142070858 16.266376496178395, 107.84934234507324 16.28049087455429, 107.84244537415475 16.28386306782636, 107.83961486683268 16.28738403324661, 107.83764648469759 16.325685501784506, 107.86096191506039 16.3173694609319, 107.87606811525137 16.291349411246358, 107.88117217975235 16.279666901306484, 107.87967681942973 16.276618957698815, 107.87963867198721 16.27454566874769, 107.88161468486987 16.273038864552007, 107.88237762382835 16.269752501676635, 107.88397979842904 16.26918411215712, 107.88585662868053 16.266548156971908, 107.88792419344685 16.265111924375844, 107.88682556185029 16.263238906350523, 107.8871917720827 16.26085662923009, 107.88368225233415 16.257080078283025, 107.88414764429842 16.255054474984092, 107.88288116413446 16.254667281769684, 107.8818664545733 16.25530242886407, 107.88105011117375 16.254676819979295, 107.8827819824026 16.25082778997057, 107.87761688271303 16.248945237332862, 107.87522125335823 16.24505043093268, 107.87422943064377 16.245645524021768, 107.87484741327756 16.242443084081117, 107.87245941107301 16.239885330343782, 107.87252044626166 16.234617233098902, 107.87096405075039 16.235445023968737, 107.86896515012165 16.23510551460788, 107.86734008777489 16.232297896830516, 107.86635589490868 16.232032775791993, 107.86188507093931 16.23845863325937))"
VNM.54.7.13_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.7_1,Phú Lộc,NA,Vinh Giang,Vinh Giang,NA,Xã,Ward,NA,NA,0.189128246741,0.0015668638199,"POLYGON ((107.86096191506039 16.3173694609319, 107.83764648469759 16.325685501784506, 107.85746765141107 16.35138511672983, 107.857986449615 16.35286521915458, 107.85822296142061 16.3584251410075, 107.85359191873215 16.36112785286815, 107.84764099143865 16.36767006012525, 107.85117340073191 16.375389098628034, 107.85435485769057 16.374599456999363, 107.86163330123594 16.378065108717863, 107.86741638176068 16.38258934072553, 107.87178802489751 16.37418747037549, 107.87501525824763 16.371500014614014, 107.88648223756525 16.35722160259496, 107.88940429677092 16.352628708248346, 107.88622283891294 16.35002517811955, 107.881233214941 16.347400665008706, 107.86096191506039 16.3173694609319))"
VNM.54.7.14_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.7_1,Phú Lộc,NA,Vinh Hải,Vinh Hai,NA,Xã,Ward,NA,NA,0.115828203513,0.000465888460877,"POLYGON ((107.88940429677092 16.352628708248346, 107.88648223756525 16.35722160259496, 107.87501525824763 16.371500014614014, 107.87178802489751 16.37418747037549, 107.86741638176068 16.38258934072553, 107.86756134078331 16.38480758779997, 107.86527252210925 16.38760375900631, 107.8702697759295 16.39146041976261, 107.89333343389092 16.37227249088278, 107.89352417020433 16.370464325668138, 107.89540863120345 16.36855888438504, 107.89548492518918 16.365200044246706, 107.89192199830165 16.36109542871111, 107.8910446170155 16.357286452707683, 107.89187622101088 16.354381561559876, 107.89364624058157 16.35189247106075, 107.89375305126237 16.34800338794605, 107.89144897379117 16.35412979095713, 107.88940429677092 16.352628708248346))"
VNM.54.7.15_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.7_1,Phú Lộc,NA,Vinh Hiền,Vinh Hien,NA,Xã,Ward,NA,NA,0.258386205347,0.00163096444461,"POLYGON ((107.94429779031083 16.343856811842443, 107.94458007760858 16.342815399611027, 107.94370269722174 16.341505051417016, 107.9389038086639 16.34206581198771, 107.93024444622426 16.345930098994927, 107.92621612467445 16.351516722618726, 107.92213439868362 16.353870393204147, 107.91934967135029 16.354537963556197, 107.91657257116731 16.354045868921787, 107.91511535738789 16.35221481326306, 107.90837097084369 16.337785721633793, 107.89074707002135 16.311498643447692, 107.86096191506039 16.3173694609319, 107.881233214941 16.347400665008706, 107.88622283891294 16.35002517811955, 107.88940429677092 16.352628708248346, 107.89144897379117 16.35412979095713, 107.89375305126237 16.34800338794605, 107.89364624058157 16.35189247106075, 107.89187622101088 16.354381561559876, 107.8910446170155 16.357286452707683, 107.89192199830165 16.36109542871111, 107.89548492518918 16.365200044246706, 107.89540863120345 16.36855888438504, 107.89352417020433 16.370464325668138, 107.89333343389092 16.37227249088278, 107.90209197986104 16.366489410358042, 107.90286254776845 16.36647415066159, 107.90393066267 16.367870331950314, 107.9051437383929 16.36762809775854, 107.9189376838271 16.356313704613854, 107.92125702009548 16.354845046961373, 107.92292022808613 16.355472566006142, 107.93961334318129 16.344125748704414, 107.94179535027524 16.343452455066824, 107.94429779031083 16.343856811842443))"
VNM.54.7.16_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.7_1,Phú Lộc,NA,Vinh Hưng,Vinh Hung,NA,Xã,Ward,NA,NA,0.236055865204,0.00135697776973,"POLYGON ((107.83764648469759 16.325685501784506, 107.83186340417285 16.328214646288927, 107.8449020386982 16.3393440246071, 107.84452819681889 16.353803634730014, 107.84352111800524 16.355356218015118, 107.83648681611373 16.358781815728264, 107.82646179267766 16.380807878181088, 107.82420349159793 16.383432388593917, 107.8208999633627 16.385429381760616, 107.81371307260031 16.38769722104996, 107.81026458714103 16.3947410575538, 107.80763244598063 16.394655227157045, 107.81106567444141 16.39887809724644, 107.81083679068541 16.403282166338954, 107.8137817394358 16.40318298370778, 107.81418609621142 16.404865265419687, 107.81580352870992 16.406087874855587, 107.81855774024757 16.406742095671234, 107.82339477534867 16.40651512207529, 107.82556152274611 16.40891838037902, 107.83481597917415 16.404474259079848, 107.83867645305594 16.399494170619505, 107.83467102015152 16.395854950645514, 107.83780670161804 16.393123626853935, 107.83924865660026 16.39064788858923, 107.84215545610948 16.388931274358868, 107.84465026809545 16.385738374426467, 107.84601592999121 16.382448196627024, 107.8508834853846 16.377885818975415, 107.85117340073191 16.375389098628034, 107.84764099143865 16.36767006012525, 107.85359191873215 16.36112785286815, 107.85822296142061 16.3584251410075, 107.857986449615 16.35286521915458, 107.85746765141107 16.35138511672983, 107.83764648469759 16.325685501784506))"
VNM.54.7.17_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.7_1,Phú Lộc,NA,Vinh Mỹ,Vinh My,NA,Xã,Ward,NA,NA,0.109165726038,0.000681292259019,"POLYGON ((107.86741638176068 16.38258934072553, 107.86163330123594 16.378065108717863, 107.85435485769057 16.374599456999363, 107.85117340073191 16.375389098628034, 107.8508834853846 16.377885818975415, 107.84601592999121 16.382448196627024, 107.84465026809545 16.385738374426467, 107.84215545610948 16.388931274358868, 107.83924865660026 16.39064788858923, 107.83780670161804 16.393123626853935, 107.83467102015152 16.395854950645514, 107.83867645305594 16.399494170619505, 107.8473510742927 16.411817550939247, 107.8702697759295 16.39146041976261, 107.86527252210925 16.38760375900631, 107.86756134078331 16.38480758779997, 107.86741638176068 16.38258934072553))"
VNM.54.7.18_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.7_1,Phú Lộc,NA,Xuân Lộc,Xuan Loc,NA,Xã,Ward,NA,NA,0.301455030856,0.00373897111822,"POLYGON ((107.67221832301726 16.243125915928317, 107.6702804566778 16.245754242164594, 107.66850280905743 16.246133804631427, 107.66764831641672 16.247568129765398, 107.66727447633605 16.24897766059064, 107.6680374143952 16.251701356332603, 107.66703033468224 16.25309753402405, 107.6638565057732 16.254308699586886, 107.65930175796984 16.25405693078278, 107.65793609607402 16.254966736225924, 107.65673828004765 16.257841110678783, 107.65541839634199 16.25870132390702, 107.6559219366481 16.2594089518617, 107.65530395491368 16.26038551308102, 107.6554336542398 16.26400375367035, 107.65411376963482 16.264114380174533, 107.65370941106056 16.26575469862047, 107.651947021338 16.267053604740113, 107.65288543691344 16.267580031893033, 107.65266418390502 16.26904106059652, 107.65110015764623 16.269472122740297, 107.6491394035607 16.272014617680497, 107.65046691891325 16.275331498150194, 107.6491317764104 16.276906967382672, 107.65078735365353 16.280363083589464, 107.65381622264061 16.281478881445253, 107.65578460837304 16.28108978256745, 107.6571960439623 16.2788162235899, 107.65943145819529 16.279432296962966, 107.66481018104508 16.279022216002488, 107.66837310793267 16.280889510742384, 107.67230987490086 16.280866622996314, 107.67825317324542 16.28397941581744, 107.68056488056487 16.28441238362467, 107.68025970462173 16.281490326217636, 107.68482208317266 16.280355452841945, 107.69142913784452 16.284194946439698, 107.69684600903616 16.284774779832276, 107.69966125396377 16.283926011376366, 107.70124053991907 16.284212111799548, 107.7019271848917 16.286199570353915, 107.70101928691065 16.28814506564231, 107.70494842403059 16.292312621130634, 107.70531463606164 16.294107437708135, 107.70739746142374 16.294685365437317, 107.70944976829225 16.29489898679884, 107.70855712820895 16.292819977260194, 107.71083831793408 16.292556762784443, 107.71102905244885 16.289789199911695, 107.71217346313489 16.287851333572235, 107.71281432991748 16.28647422780341, 107.71497344926536 16.286664964116824, 107.7154159552822 16.287555695838762, 107.71785736102845 16.288003922443124, 107.71826934765232 16.289962769066562, 107.71870422382091 16.289211273081833, 107.72057342602284 16.289024351692547, 107.72166442956984 16.287509919447302, 107.72318267763853 16.2876091011791, 107.72711944640537 16.28395652717205, 107.72743225039812 16.278528213006666, 107.72825622634383 16.276990891216712, 107.73474120973913 16.273859023775003, 107.73936462437797 16.260519029129966, 107.74116516064373 16.258119583951668, 107.74620818995606 16.247346878555675, 107.74621581980432 16.241172789892403, 107.74768066433126 16.23836517301436, 107.74240112411263 16.236131668941425, 107.73784637540996 16.238677977906377, 107.73415374829693 16.23756790063817, 107.72863769357474 16.237442017135436, 107.7248764032235 16.236425400112182, 107.72180175874422 16.237161637299778, 107.72028350797757 16.235734940215366, 107.71679687417645 16.234714507368665, 107.7155838020509 16.23188781676936, 107.71382140963038 16.23125266967503, 107.71071624665751 16.232389451412075, 107.70656585742842 16.23274612523352, 107.7048950186902 16.23661422806424, 107.70050048780735 16.236532211692293, 107.69830322281553 16.237464905780826, 107.69747924866846 16.239511490263112, 107.69239044296461 16.24209404010793, 107.68675231876455 16.23924636922459, 107.67835235497728 16.24280929611217, 107.6762390138195 16.239585875887485, 107.67417907710279 16.240200041798516, 107.67322540273022 16.2428836817366, 107.67221832301726 16.243125915928317))"
VNM.54.8.1_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.8_1,Phú Vang,NA,Phú An,Phu An,NA,Xã,Ward,NA,NA,0.146291123196,0.00100321600007,"POLYGON ((107.62139129577173 16.515581130764645, 107.62142944321431 16.51964378393353, 107.61541748073222 16.521102905174985, 107.61918640093171 16.52612495510266, 107.61987304680372 16.528036116973283, 107.62187957728071 16.52857017487372, 107.6238250725691 16.529989243009197, 107.62531280484211 16.53257942180295, 107.62915801992676 16.534048081254014, 107.63896942200131 16.527484893712938, 107.64360046379045 16.52609252914698, 107.648597715812 16.52693748537672, 107.6694641105803 16.522762300040142, 107.65494537363014 16.502902984085495, 107.64562988201351 16.504514695097157, 107.64401245131364 16.505725860659993, 107.63735198860343 16.5058536534234, 107.63269043011934 16.50371742272091, 107.63169860920351 16.501972198358317, 107.63022613482832 16.504156112914302, 107.625610350937 16.5020484923441, 107.62412261866399 16.505537032707934, 107.62387847970814 16.51105308563143, 107.62125396659735 16.512176514234795, 107.62139129577173 16.515581130764645))"
VNM.54.8.2_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.8_1,Phú Vang,NA,Phú Đa,Phu Da,NA,Thị trấn,Townlet,NA,NA,0.230499898885,0.00244063059013,"POLYGON ((107.71289825375146 16.427936554128735, 107.71045684710589 16.431995392373494, 107.70485687214699 16.43484496981955, 107.70554351711968 16.449449538965098, 107.71014404311313 16.448558808142536, 107.71263122615022 16.454011918415347, 107.71763610891935 16.45804977457749, 107.7192764282646 16.45808219873453, 107.72452545178822 16.462997437082095, 107.72689819339695 16.463685988617556, 107.73616790682348 16.470605850879338, 107.73927307159505 16.467725754040373, 107.75054168834828 16.462186814270126, 107.757278441447 16.45354652375312, 107.76217651263602 16.442617417260067, 107.76496124356657 16.438299178564307, 107.75681304858341 16.432313918752413, 107.76416778611451 16.4253406520495, 107.75732421783846 16.418695450834434, 107.7523117061204 16.418941498151696, 107.75086975113817 16.41836547788455, 107.75132751505282 16.415666580948027, 107.75070190257082 16.413002013831942, 107.74980163623661 16.412727356382447, 107.74617767416038 16.418756486023085, 107.74162292455838 16.41843414382072, 107.7391738898632 16.417510986143157, 107.73836517271462 16.415063858010683, 107.74079132056306 16.413423538665427, 107.74044799807672 16.41142272967528, 107.74235534682185 16.40891647291693, 107.74291229336768 16.405740739243754, 107.74393463097852 16.40458106976064, 107.73485565296608 16.401168824281854, 107.73375701867155 16.405853272310708, 107.73057556171284 16.41110038837229, 107.71839141892889 16.41674995464672, 107.71443939226418 16.419931410706113, 107.71253967156866 16.42425727925007, 107.71289825375146 16.427936554128735))"
VNM.54.8.3_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.8_1,Phú Vang,NA,Phú Diên,Phu Dien,NA,Xã,Ward,NA,NA,0.165255303768,0.00109124345051,"POLYGON ((107.71050262439667 16.524667738625283, 107.76451873844906 16.483186723288725, 107.76227569526719 16.480258940797512, 107.76048278884969 16.479112625347454, 107.75785064768928 16.483184814927313, 107.75582122766758 16.48219108565013, 107.74232482832821 16.48444747926783, 107.73145294120036 16.481262208284306, 107.70963287385808 16.501361847371413, 107.70102691585953 16.51109504799814, 107.71050262439667 16.524667738625283))"
VNM.54.8.4_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.8_1,Phú Vang,NA,Phú Dương,Phu Duong,NA,Xã,Ward,NA,NA,0.123215904103,0.000493390413954,"POLYGON ((107.62187957728071 16.52857017487372, 107.61987304680372 16.528036116973283, 107.61918640093171 16.52612495510266, 107.61541748073222 16.521102905174985, 107.62142944321431 16.51964378393353, 107.62139129577173 16.515581130764645, 107.61898803566936 16.515617369845813, 107.61914062633889 16.51311492981023, 107.6161651608935 16.512878418903938, 107.61491394042605 16.50810813778037, 107.61033630307799 16.5092353831065, 107.60483550985094 16.508356095257625, 107.60478210540992 16.509462356702443, 107.60157775800718 16.508985519066528, 107.6017456056752 16.506336213445536, 107.59980774023506 16.504606246980757, 107.59867858924554 16.5023937231918, 107.59605407703407 16.504106520699395, 107.59315490827248 16.50760650673493, 107.59451293942067 16.50992202807919, 107.59216308555801 16.511327743980246, 107.59096527133028 16.514429092029047, 107.5921478276602 16.515958785769385, 107.59439086904342 16.51669883788111, 107.59442138663775 16.52217102007654, 107.59991455001654 16.52109718368814, 107.60303497268592 16.524599076286393, 107.60482025195313 16.52368545591912, 107.60499572767077 16.528341293815686, 107.60566711384627 16.528249741932086, 107.60520172008336 16.531528473160563, 107.61573791637181 16.529264449694665, 107.61656188961956 16.53088951114205, 107.62005615057097 16.532083512244355, 107.62187957728071 16.52857017487372))"
VNM.54.8.5_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.8_1,Phú Vang,NA,Phú Hải,Phu Hai,NA,Xã,Ward,NA,NA,0.0707147436213,0.000313852353125,"POLYGON ((107.71050262439667 16.524667738625283, 107.70102691585953 16.51109504799814, 107.6850509642307 16.524364471942874, 107.69102477927021 16.531980513789733, 107.69548034624103 16.535087585124018, 107.71050262439667 16.524667738625283))"
VNM.54.8.6_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.8_1,Phú Vang,NA,Phú Hồ,Phu Ho,NA,Xã,Ward,NA,NA,0.165055785491,0.000794264984658,"POLYGON ((107.66051483189403 16.451587677129623, 107.6545028676133 16.45208549504963, 107.65335845872596 16.453655243694584, 107.65397644135976 16.457738876248186, 107.65206909081593 16.46201705914001, 107.64823913722648 16.46469688415391, 107.64336395288416 16.46685218767834, 107.64217376670604 16.470687867251343, 107.64309692258496 16.472902297603014, 107.64473724282954 16.474269866960867, 107.65132141065465 16.47501373309734, 107.65245056164417 16.475919725415054, 107.65281677187659 16.478752136601884, 107.6500167848468 16.481534958271766, 107.65579223642266 16.481161118191096, 107.65579986627085 16.47754669072725, 107.65680694598382 16.478553773138174, 107.65818023682851 16.478511810771522, 107.65866851833749 16.47658157338094, 107.66655731197045 16.47842216455132, 107.6677246104025 16.478605271016477, 107.67122650120211 16.48128700439179, 107.67340850919538 16.481279373644213, 107.67542266772199 16.48307418842313, 107.67736053406145 16.490932466260347, 107.67980957055528 16.493570327108955, 107.68180084223513 16.494409560952533, 107.68389892459578 16.493875503951415, 107.68443298339554 16.49288177467423, 107.68439483595296 16.49142837581894, 107.680694579891 16.486469269441272, 107.68178558433732 16.48239898642413, 107.68087768635621 16.479967117088847, 107.67650604232006 16.47624015835669, 107.68666076688095 16.47338104270102, 107.66991424464675 16.458747865221824, 107.6649169926252 16.456008911582046, 107.66051483189403 16.451587677129623))"
VNM.54.8.7_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.8_1,Phú Vang,NA,Phú Lương,Phu Luong,NA,Xã,Ward,NA,NA,0.165329552935,0.0014998801435,"POLYGON ((107.68677520830926 16.43166160629812, 107.6756134040354 16.44286727860208, 107.66664886385405 16.443063734603697, 107.66420745810774 16.4452800742161, 107.66181945770188 16.450269699986734, 107.66051483189403 16.451587677129623, 107.6649169926252 16.456008911582046, 107.66991424464675 16.458747865221824, 107.68666076688095 16.47338104270102, 107.69354247990157 16.479896546388545, 107.6953201302199 16.479351042816404, 107.69624328609882 16.477741242864113, 107.69938659561495 16.476993560004814, 107.70405578664531 16.47374916129479, 107.70769500841794 16.4693889611317, 107.71055602973706 16.46771049524324, 107.71083831793408 16.46656608635584, 107.71205139185832 16.46574020294804, 107.71324157803645 16.459842681894315, 107.71601104657259 16.459796907301495, 107.71763610891935 16.45804977457749, 107.71263122615022 16.454011918415347, 107.71014404311313 16.448558808142536, 107.70554351711968 16.449449538965098, 107.70485687214699 16.43484496981955, 107.69881439207057 16.435253144217256, 107.68921661405557 16.431079863644868, 107.68677520830926 16.43166160629812))"
VNM.54.8.8_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.8_1,Phú Vang,NA,Phú Mậu,Phu Mau,NA,Xã,Ward,NA,NA,0.143292848405,0.000601217855728,"POLYGON ((107.57855987643723 16.49485588009486, 107.57822418110112 16.49506759669231, 107.57627105686385 16.500879287349278, 107.57656860295873 16.505397796071463, 107.578750610952 16.511064528605175, 107.57887268132924 16.51371955931029, 107.5746078488732 16.521167755287706, 107.57408142172028 16.524511336628905, 107.57452392503916 16.526929854629145, 107.57652282566795 16.530315399236315, 107.58001709021659 16.526357651084766, 107.58253478994868 16.52828407355122, 107.58656310880048 16.52527618484811, 107.58868408070583 16.524539947660514, 107.59088134659692 16.526767730246604, 107.593742370614 16.52774810818869, 107.59459686325471 16.53020668109349, 107.59188842810852 16.53363037224392, 107.59233856217497 16.534437180131818, 107.59749603381499 16.533599852850955, 107.5980834961565 16.53472518981573, 107.60200500522689 16.53356552123188, 107.60427093435618 16.53368949907116, 107.60520172008336 16.531528473160563, 107.60566711384627 16.528249741932086, 107.60499572767077 16.528341293815686, 107.60482025195313 16.52368545591912, 107.60303497268592 16.524599076286393, 107.59991455001654 16.52109718368814, 107.59442138663775 16.52217102007654, 107.59439086904342 16.51669883788111, 107.5921478276602 16.515958785769385, 107.59096527133028 16.514429092029047, 107.59216308555801 16.511327743980246, 107.59451293942067 16.50992202807919, 107.59315490827248 16.50760650673493, 107.59060668914742 16.50554466255619, 107.58760833775466 16.49943733236705, 107.58373260417642 16.49587631294156, 107.58029937841366 16.494705199585326, 107.57855987643723 16.49485588009486))"
VNM.54.8.9_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.8_1,Phú Vang,NA,Phú Mỹ,Phu My,NA,Xã,Ward,NA,NA,0.168285735744,0.000963741424958,"POLYGON ((107.6500167848468 16.481534958271766, 107.64084625315212 16.483993531176566, 107.6329040532795 16.489068986444636, 107.62387847970814 16.491458893413267, 107.61814880362442 16.489349366280294, 107.61492919922324 16.489324570172812, 107.61477661125167 16.492410660323742, 107.61585235600148 16.49384498725641, 107.6149444589197 16.4959487911039, 107.61544037027693 16.503093721298228, 107.61491394042605 16.50810813778037, 107.6161651608935 16.512878418903938, 107.61914062633889 16.51311492981023, 107.61898803566936 16.515617369845813, 107.62139129577173 16.515581130764645, 107.62125396659735 16.512176514234795, 107.62387847970814 16.51105308563143, 107.62412261866399 16.505537032707934, 107.625610350937 16.5020484923441, 107.63022613482832 16.504156112914302, 107.63169860920351 16.501972198358317, 107.63269043011934 16.50371742272091, 107.63735198860343 16.5058536534234, 107.64401245131364 16.505725860659993, 107.64562988201351 16.504514695097157, 107.65494537363014 16.502902984085495, 107.66052245994365 16.496809006130775, 107.66242980868878 16.492656709439643, 107.66655731197045 16.47842216455132, 107.65866851833749 16.47658157338094, 107.65818023682851 16.478511810771522, 107.65680694598382 16.478553773138174, 107.65579986627085 16.47754669072725, 107.65579223642266 16.481161118191096, 107.6500167848468 16.481534958271766))"
VNM.54.8.10_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.8_1,Phú Vang,NA,Phú Thanh,Phu Thanh,NA,Xã,Ward,NA,NA,0.136420756164,0.000657267288803,"POLYGON ((107.57652282566795 16.530315399236315, 107.57937621983672 16.53339958282453, 107.58769988963826 16.538990019573816, 107.59312438887952 16.548053742386344, 107.59666442802097 16.550121307152665, 107.60349273660057 16.550071716736397, 107.60841369643498 16.548686982018637, 107.61415863041651 16.5459022519874, 107.6188507073943 16.54591179019701, 107.61874389671351 16.542911528644197, 107.62197875901256 16.541955948608177, 107.62319183293681 16.539381027712295, 107.62594604537378 16.537294388325392, 107.62668609658613 16.534379958967975, 107.6202697764291 16.53307724062222, 107.62005615057097 16.532083512244355, 107.61656188961956 16.53088951114205, 107.61573791637181 16.529264449694665, 107.60520172008336 16.531528473160563, 107.60427093435618 16.53368949907116, 107.60200500522689 16.53356552123188, 107.5980834961565 16.53472518981573, 107.59749603381499 16.533599852850955, 107.59233856217497 16.534437180131818, 107.59188842810852 16.53363037224392, 107.59459686325471 16.53020668109349, 107.593742370614 16.52774810818869, 107.59088134659692 16.526767730246604, 107.58868408070583 16.524539947660514, 107.58656310880048 16.52527618484811, 107.58253478994868 16.52828407355122, 107.58001709021659 16.526357651084766, 107.57652282566795 16.530315399236315))"
VNM.54.8.11_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.8_1,Phú Vang,NA,Phú Thuận,Phu Thuan,NA,Xã,Ward,NA,NA,0.105775064726,0.000599237697756,"POLYGON ((107.69548034624103 16.535087585124018, 107.69102477927021 16.531980513789733, 107.6850509642307 16.524364471942874, 107.67372131318814 16.529811859829522, 107.66514587368317 16.534627913747272, 107.658859251953 16.534130096726642, 107.65795898471941 16.53508377019989, 107.65696716290432 16.547754287930104, 107.65804290765413 16.550781250354476, 107.66395568840437 16.555149077667863, 107.69548034624103 16.535087585124018))"
VNM.54.8.12_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.8_1,Phú Vang,NA,Phú Thượng,Phu Thuong,NA,Xã,Ward,NA,NA,0.0994958324397,0.000501148248655,"POLYGON ((107.5929031358711 16.48941230713234, 107.59183502096948 16.494977951371425, 107.59026336666108 16.49793243383482, 107.58760833775466 16.49943733236705, 107.59060668914742 16.50554466255619, 107.59315490827248 16.50760650673493, 107.59605407703407 16.504106520699395, 107.59867858924554 16.5023937231918, 107.59980774023506 16.504606246980757, 107.6017456056752 16.506336213445536, 107.60157775800718 16.508985519066528, 107.60478210540992 16.509462356702443, 107.60483550985094 16.508356095257625, 107.61033630307799 16.5092353831065, 107.61491394042605 16.50810813778037, 107.61544037027693 16.503093721298228, 107.6149444589197 16.4959487911039, 107.61585235600148 16.49384498725641, 107.61477661125167 16.492410660323742, 107.61492919922324 16.489324570172812, 107.60997772179451 16.488664626971, 107.60896301403193 16.487382888909224, 107.60864257929165 16.48513984662668, 107.60581970181784 16.483924865240397, 107.60383605908692 16.48350143474346, 107.59943390015445 16.484556199209294, 107.59692382667333 16.486240385685278, 107.59632110643395 16.489124299247067, 107.5929031358711 16.48941230713234))"
VNM.54.8.13_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.8_1,Phú Vang,NA,Phú Xuân,Phu Xuan,NA,Xã,Ward,NA,NA,0.274296301867,0.0026087117975,"POLYGON ((107.65494537363014 16.502902984085495, 107.6694641105803 16.522762300040142, 107.67372131318814 16.529811859829522, 107.6850509642307 16.524364471942874, 107.70102691585953 16.51109504799814, 107.70963287385808 16.501361847371413, 107.73145294120036 16.481262208284306, 107.73616790682348 16.470605850879338, 107.72689819339695 16.463685988617556, 107.72452545178822 16.462997437082095, 107.7192764282646 16.45808219873453, 107.71763610891935 16.45804977457749, 107.71601104657259 16.459796907301495, 107.71324157803645 16.459842681894315, 107.71205139185832 16.46574020294804, 107.71083831793408 16.46656608635584, 107.71055602973706 16.46771049524324, 107.70769500841794 16.4693889611317, 107.70405578664531 16.47374916129479, 107.69938659561495 16.476993560004814, 107.69624328609882 16.477741242864113, 107.6953201302199 16.479351042816404, 107.69354247990157 16.479896546388545, 107.68666076688095 16.47338104270102, 107.67650604232006 16.47624015835669, 107.68087768635621 16.479967117088847, 107.68178558433732 16.48239898642413, 107.680694579891 16.486469269441272, 107.68439483595296 16.49142837581894, 107.68443298339554 16.49288177467423, 107.68389892459578 16.493875503951415, 107.68180084223513 16.494409560952533, 107.67980957055528 16.493570327108955, 107.67736053406145 16.490932466260347, 107.67542266772199 16.48307418842313, 107.67340850919538 16.481279373644213, 107.67122650120211 16.48128700439179, 107.6677246104025 16.478605271016477, 107.66655731197045 16.47842216455132, 107.66242980868878 16.492656709439643, 107.66052245994365 16.496809006130775, 107.65494537363014 16.502902984085495))"
